1,Modified Revolvers,Modified rifle,Reason,Shotgun,State1,Age Of Shooter,Case,Date,Fatalities,Gender,Injured,Latitude,Location 1,Location,Longitude,Mental Health Details,Mental Health Sources,modified handgun weapon,Prior Signs Mental Health Issues,Race,Sources,Sources Additional Age,Summary,Total Victims,Type,Weapon Details,Weapon Type,Weapons Obtained Legally,Where Obtained,Year
1,FALSE,FALSE,Hate Crime,TRUE,Texas,17,Santa Fe High School shooting,18-May-18,10,Male,13,29.392825,School,Santa Fe,-95.141972,NA,NA,FALSE,Unclear,White,https://www.chron.com/news/houston-texas/article/Shots-fired-at-Santa-Fe-High-School-12925050.php; https://www.nytimes.com/2018/05/18/us/school-shooting-santa-fe-texas.html; https://www.aol.com/article/news/2018/05/21/suspected-texas-gunman-studied-previous-mass-shootings-report/23439884/,https://www.chron.com/news/houstonNAtexas/article/ShotsNAfiredNAatNASantaNAFeNAHighNASchoolNA12925050.php; https://www.nytimes.com/2018/05/18/us/schoolNAshootingNAsantaNAfeNAtexas.html; https://www.aol.com/article/news/2018/05/21/suspectedNAtexasNAgunmanNAstudiedNApreviousNAmassNAshootingsNAreport/23439884/,"Dimitrios Pagourtzis, a 17-year-old student, opened fire at Santa Fe High School with a shotgun and .38 revolver owned by his father; Pagourtzis killed 10 and injured at least 13 others before surrendering to authorities after a standoff and additional gunfire inside the school. (Pagourtzis reportedly had intended to commit suicide.) Investigators also found undetonated explosive devices in the vicinity. (FURTHER DETAILS PENDING.)",23,Mass,NA,shotgun,TBD,Father's weapons,2018
1,FALSE,Rifle,Psychic,FALSE,Tennessee,29,Waffle House shooting,22-Apr-18,4,Male,4,36.052521,Other,Nashville,-86.616944,"Reinking had a history of erratic behavior and runNAins with law enforcement in his home state of Illinois, including claims that he was being stalked and harassed by pop star Taylor Swift. In July 2017, he was arrested at the White House after breaching security in an effort to speak with President Trump, reportedly claiming his right to do so as “a sovereign citizen.”",https://www.buzzfeed.com/briannasacks/thisNAisNAwhatNAweNAknowNAaboutNAtheNAsuspectedNAwaffleNAhouseNAgunman?utm_term=.ilj2Knad6#.lklzyb3vj,FALSE,Yes,White,https://www.washingtonpost.com/news/post-nation/wp/2018/04/23/waffle-house-shooting-travis-reinking-manhunt-continues-nashville-police-say/?utm_term=.69579db5fdc6; https://www.tennessean.com/story/news/2018/04/23/waffle-house-shooting-travis-reinking-search-continues-antioch-nashville/541313002/; https://www.nytimes.com/2018/04/23/us/waffle-house-shooting-nashville.html; https://www.buzzfeed.com/briannasacks/this-is-what-we-know-about-the-suspected-waffle-house-gunman?utm_term=.ilj2Knad6#.lklzyb3vj; http://www.wkrn.com/news/manhunt-continues-for-gunman-who-killed-4-at-antioch-waffle-house/1134986998,https://www.washingtonpost.com/news/postNAnation/wp/2018/04/23/waffleNAhouseNAshootingNAtravisNAreinkingNAmanhuntNAcontinuesNAnashvilleNApoliceNAsay/?utm_term=.69579db5fdc6; https://www.tennessean.com/story/news/2018/04/23/waffleNAhouseNAshootingNAtravisNAreinkingNAsearchNAcontinuesNAantiochNAnashville/541313002/; https://www.nytimes.com/2018/04/23/us/waffleNAhouseNAshootingNAnashville.html; https://www.buzzfeed.com/briannasacks/thisNAisNAwhatNAweNAknowNAaboutNAtheNAsuspectedNAwaffleNAhouseNAgunman?utm_term=.ilj2Knad6#.lklzyb3vj; http://www.wkrn.com/news/manhuntNAcontinuesNAforNAgunmanNAwhoNAkilledNA4NAatNAantiochNAwaffleNAhouse/1134986998,"Travis Reinking, 29, opened fire around 3:30 a.m. in the parking lot of a Waffle House in Antioch, and continued shooting as he entered the restaurant. As he attempted to reload his AR-15, a bystander heroically wrestled the rifle away from Reinking, who then fled; he was captured by authorities the following day. Reinking had a history of erratic behavior and run-ins with law enforcement in his home state of Illinois, including claims that he was being stalked and harassed by pop star Taylor Swift. In July 2017, he was arrested at the White House after breaching security in an effort to speak with President Trump, reportedly claiming his right to do so as “a sovereign citizen.” ",8,Mass,ARNA15,semiautomatic rifle,Yes,Family member,2018
1,FALSE,Rifle,Psychic,FALSE,Florida,19,Marjory Stoneman Douglas High School shooting,14-Feb-18,17,Male,17,26.30483,School,Parkland,-80.269511,Cruz had a long history of behavioral problems and had spent time in mental health clinics.,https://www.nytimes.com/2018/02/15/us/nikolasNAcruzNAfloridaNAshooting.html,FALSE,Yes,White,https://www.nytimes.com/2018/02/14/us/parkland-school-shooting.html; https://www.nytimes.com/2018/02/15/us/nikolas-cruz-florida-shooting.html; https://www.washingtonpost.com/news/local/wp/2019/01/25/feature/brother-parkland-shooter-nikolas-cruz/?utm_term=.1cc1aa9bb21a,https://www.nytimes.com/2018/02/14/us/parklandNAschoolNAshooting.html; https://www.nytimes.com/2018/02/15/us/nikolasNAcruzNAfloridaNAshooting.html,"Nikolas J. Cruz, 19, heavily armed with an AR-15, tactical gear, and “countless magazines” of ammo, according to the Broward County Sheriff, attacked the high school as classes were ending for the day, killing at least 17 people and injuring many others. He was apprehended by authorities shortly after fleeing the campus.",34,Mass,ARNA15,semiautomatic rifle,Yes,A Florida pawn shop,2018
1,FALSE,Rifle,Girlfriend/Military pressure,FALSE,Pennsylvania,28,Pennsylvania carwash shooting,28-Jan-18,4,Male,1,40.052151,Other,Melcroft,-79.389166,NA,NA,TRUE,Unclear,White,http://www.wpxi.com/news/top-stories/family-members-small-community-in-shock-after-4-killed-in-shooting/690497960; http://www.wpxi.com/news/top-stories/suspect-in-mass-shooting-at-car-wash-pronounced-dead/691578228,http://www.wpxi.com/news/topNAstories/familyNAmembersNAsmallNAcommunityNAinNAshockNAafterNA4NAkilledNAinNAshooting/690497960; http://www.wpxi.com/news/topNAstories/suspectNAinNAmassNAshootingNAatNAcarNAwashNApronouncedNAdead/691578228,"Timothy O'Brien Smith, 28, wearing body armor and well-stocked with ammo, opened fire at a carwash early in the morning in this rural community, killing four people. A fifth victim, though not shot, suffered minor injuries. One of the deceased victims, 25-year-old Chelsie Cline, had been romantically involved with Smith and had broken off the relationship recently, according to her sister. Smith shot himself in the head and died later that night at the hospital.",5,Mass,NA,semiautomatic rifle & semiautomatic handgun,TBD,TBD,2018
1,FALSE,Rifle,Psychic,FALSE,California,44,Rancho Tehama shooting spree,14-Nov-17,5,Male,10,40.018759,Other,Rancho Tehama,-122.393089,NA,NA,FALSE,Unclear,White,https://www.nbcnews.com/news/us-news/california-mass-shooter-killed-wife-buried-her-beneath-floor-n821051; https://www.npr.org/sections/thetwo-way/2017/11/15/564335359/in-harm-s-way-school-staff-saved-students-during-tehama-county-shooting; https://twitter.com/anblanx/status/930862796123729920,https://www.nbcnews.com/news/usNAnews/californiaNAmassNAshooterNAkilledNAwifeNAburiedNAherNAbeneathNAfloorNAn821051; https://www.npr.org/sections/thetwoNAway/2017/11/15/564335359/inNAharmNAsNAwayNAschoolNAstaffNAsavedNAstudentsNAduringNAtehamaNAcountyNAshooting; https://twitter.com/anblanx/status/930862796123729920,"Kevin Janson Neal, 44, went on an approximately 45-minute shooting spree in the rural community of Rancho Tehama Reserve in Northern California, including shooting up an elementary school, before being killed by law enforcement officers. Neal had also killed his wife at home.",15,Spree,Two illegally modified rifles,semiautomatic rifle,No,TBD,2017
1,FALSE,FALSE,Job,FALSE,California,38,San Francisco UPS shooting,14-Jun-17,3,Male,2,37.765947,Workplace,San Francisco,-122.406087,"Lam had a history of domestic, work conflict",http://www.ktvu.com/news/ktvuNAlocalNAnews/261771610NAstory; https://twitter.com/LauraGarciaCann/status/875072768471117824; http://heavy.com/news/2017/06/jimmyNAlamNAupsNAsanNAfranciscoNAshootingNAsuspect/; http://heavy.com/news/2017/06/jimmyNAlamNAupsNAsanNAfranciscoNAshootingNAsuspect/,TRUE,Yes,Asian,http://www.nbcbayarea.com/news/local/Active-Shooter-San-Francisco-Police-428441423.html; https://apnews.com/2c1690393510447995018b0f9467b44c?utm_campaign=SocialFlow&utm_source=Twitter&utm_medium=AP; http://www.sfchronicle.com/bayarea/article/Police-swarm-UPS-building-in-SF-on-report-of-11219519.php; https://www.pressroom.ups.com/pressroom/ContentDetailsViewer.page?ConceptType=PressReleases&id=1497461182413-836; http://www.foxnews.com/us/2017/06/15/san-francisco-ups-facility-shooting-gunman-identified-as-police-seek-motive.html; http://www.sfgate.com/crime/article/UPS-shooter-in-San-Francisco-used-stolen-gun-with-11243414.php,http://www.nbcbayarea.com/news/local/ActiveNAShooterNASanNAFranciscoNAPoliceNA428441423.html; https://apnews.com/2c1690393510447995018b0f9467b44c?utm_campaign=SocialFlow&utm_source=Twitter&utm_medium=AP; http://www.sfchronicle.com/bayarea/article/PoliceNAswarmNAUPSNAbuildingNAinNASFNAonNAreportNAofNA11219519.php; https://www.pressroom.ups.com/pressroom/ContentDetailsViewer.page?ConceptType=PressReleases&id=1497461182413NA836; http://www.foxnews.com/us/2017/06/15/sanNAfranciscoNAupsNAfacilityNAshootingNAgunmanNAidentifiedNAasNApoliceNAseekNAmotive.html; http://www.sfgate.com/crime/article/UPSNAshooterNAinNASanNAFranciscoNAusedNAstolenNAgunNAwithNA11243414.php,"Jimmy Lam, 38, fatally shot three coworkers and wounded two others inside a UPS facility in San Francisco. Lam killed himself as law enforcement officers responded to the scene.",5,Mass,MACNA10NAstyle “assault pistol”; 30NAround magazine. An additional box of ammunition.,Handgun,No,Unclear; the firearm was stolen in Utah. A second handgun Lam had (also stolen) was unused in the attack.,2017
1,FALSE,FALSE,Hate Crime,FALSE,California,39,Fresno downtown shooting,18-Apr-17,3,Male,0,36.746378,Other,Fresno,-119.800319,NA,NA,TRUE,Unclear,Black,http://www.dailymail.co.uk/news/article-4443722/Gunman-Fresno-shooting-speaks-jail.html; https://www.nytimes.com/2017/04/18/us/fresno-shooting-rampage-kori-ali-muhammad.html?_r=0,http://www.dailymail.co.uk/news/articleNA4443722/GunmanNAFresnoNAshootingNAspeaksNAjail.html; https://www.nytimes.com/2017/04/18/us/fresnoNAshootingNArampageNAkoriNAaliNAmuhammad.html?_r=0,"Kori Ali Muhammad, 39, opened fire along a street in downtown Fresno, killing three people randomly in an alleged hate crime prior to being apprehended by police. Muhammad, who is black, killed three white victims and later described his attack as being racially motivated; he also reportedly yelled 'Allahu Akbar' at the time he was arrested, but authorities indicated they found no links to Islamist terrorism.",3,Mass,.357 revolver,Handgun,TBD,NA,2017
1,FALSE,FALSE,Job,FALSE,Maryland,37,Edgewood businees park shooting,18-Oct-17,3,Male,3,39.452189,Workplace,Edgewood,-76.309988,NA,NA,TRUE,Unclear,Black,http://www.baltimoresun.com/news/maryland/harford/aegis/ph-ag-edgewood-shooting-20171018-story.html; http://www.cnn.com/2017/10/18/us/maryland-harford-county-shooting/index.html,http://www.baltimoresun.com/news/maryland/harford/aegis/phNAagNAedgewoodNAshootingNA20171018NAstory.html; http://www.cnn.com/2017/10/18/us/marylandNAharfordNAcountyNAshooting/index.html,"Radee Labeeb Prince, 37, fatally shot three people and wounded two others around 9am at Advance Granite Solutions, a home remodeling business where he worked near Baltimore. Hours later he shot and wounded a sixth person at a car dealership in Wilmington, Delaware. He was apprehended that evening following a manhunt by authorities.",6,Mass,.380NAcaliber; make unclear,Handgun,No,Unclear,2017
1,FALSE,FALSE,Psychic,FALSE,Colorado,57,Planned Parenthood clinic,27-Nov-15,3,Male,9,38.881031,Workplace,Colorado Springs,-104.849057,"The judge in the case has not publicly released Dear's medical and mental health records. As of April 5, 2016, Dear was undergoing a competency evaluation. Dear had a history of disputes with his relatives and neighbors. At a hearing in December 2015, he said, ""I am a warrior for the babies.""",NA,FALSE,Unclear,White,http://www.nytimes.com/2015/11/28/us/colorado-planned-parenthood-shooting.html and http://www.cnn.com/2015/12/09/us/colorado-planned-parenthood-shooting/ and http://www.npr.org/sections/thetwo-way/2015/11/28/457674369/planned-parenthood-shooting-police-name-suspect-procession-for-fallen-officer and http://www.cbsnews.com/news/robert-lewis-dear-planned-parenthood-first-court-appearance/ and http://www.denverpost.com/news/ci_29729326/judge-wont-release-all-records-accused-planned-parenthood and http://www.csindy.com/IndyBlog/archives/2016/02/17/judge-resists-unsealing-dear-affidavits; http://www.nbcnews.com/news/us-news/who-robert-dear-planned-parenthood-shooting-suspect-seemed-strange-not-n470896,http://www.nytimes.com/2015/11/28/us/coloradoNAplannedNAparenthoodNAshooting.html and http://www.cnn.com/2015/12/09/us/coloradoNAplannedNAparenthoodNAshooting/ and http://www.npr.org/sections/thetwoNAway/2015/11/28/457674369/plannedNAparenthoodNAshootingNApoliceNAnameNAsuspectNAprocessionNAforNAfallenNAofficer and http://www.cbsnews.com/news/robertNAlewisNAdearNAplannedNAparenthoodNAfirstNAcourtNAappearance/ and http://www.denverpost.com/news/ci_29729326/judgeNAwontNAreleaseNAallNArecordsNAaccusedNAplannedNAparenthood and http://www.csindy.com/IndyBlog/archives/2016/02/17/judgeNAresistsNAunsealingNAdearNAaffidavits; http://www.nbcnews.com/news/usNAnews/whoNArobertNAdearNAplannedNAparenthoodNAshootingNAsuspectNAseemedNAstrangeNAnotNAn470896,"Robert Lewis Dear, 57, shot and killed a police officer and two citizens when he opened fire at a Planned Parenthood health clinic in Colorado Springs, Colorado. Nine others were wounded. Dear was arrested after an hours-long standoff with police.",12,Mass,Reportedly an AKNA47 style semiautomatic rifle and others. Authorities had not released details on Dear's weapons as of April 2016.,Long gun,TBD,Unclear,2015
1,FALSE,Rifle,Drug Addict,FALSE,Colorado,33,Colorado Springs shooting rampage,31-Oct-15,3,Male,0,38.83755,Other,Colorado Springs,-104.814251,"Prior to the rampage, Harpham wrote an ""incoherent"" blog and rambled ""nonsensically"" in a YouTube video about mind control techniques and God, according to the Denver Post. He had a history of drug and alcohol abuse. ",NA,TRUE,Unclear,White,http://www.motherjones.com/mojo/2015/11/open-carry-mass-shooting-colorado-springs and http://www.denverpost.com/news/ci_29059452/colorado-springs-police-confronted-shot-gunman-minutes and http://www.cbsnews.com/news/shooter-in-colorado-springs-rampage-legally-purchased-guns/,http://www.motherjones.com/mojo/2015/11/openNAcarryNAmassNAshootingNAcoloradoNAsprings and http://www.denverpost.com/news/ci_29059452/coloradoNAspringsNApoliceNAconfrontedNAshotNAgunmanNAminutes and http://www.cbsnews.com/news/shooterNAinNAcoloradoNAspringsNArampageNAlegallyNApurchasedNAguns/,"Noah Harpham, 33, shot three people before dead in Colorado Springs before police killed him in a shootout.",3,Mass,"ARNA15 rifle, a 9 mm pistol, and a .357 revolver ",Handgun & rifle,Yes,Unclear,2015
1,FALSE,Rifle,Hate Crime,FALSE,Tennessee,24,Chattanooga military recruitment center,16-Jul-15,5,Male,2,35.047157,Military,Chattanooga,-85.311819,"Abdulazeez ""had suffered for years from depression and possibly from bipolar disorder,"" according to a representative of the family. (NYT, July 20 2015)",NA,TRUE,Unclear,Other,http://www.reuters.com/article/2015/07/16/us-usa-shooting-tennessee-idUSKCN0PQ1WY20150716; http://www.nytimes.com/2015/07/18/us/chattanooga-gunmans-past-scoured-for-extremist-ties.html; http://www.wsj.com/articles/chattanooga-shooting-highlights-online-gun-sales-1437435518http://www.nytimes.com/2015/07/19/us/chattanooga-attacks-claim-a-5th-military-service-members-life.html; http://www.cnn.com/2015/07/17/us/tennessee-naval-reserve-shooting/; https://twitter.com/markfollman/status/622105627473477632; http://www.nytimes.com/2015/07/21/us/chattanooga-gunman-wrote-of-suicide-and-martyrdom-official-says.html,http://www.reuters.com/article/2015/07/16/usNAusaNAshootingNAtennesseeNAidUSKCN0PQ1WY20150716; http://www.nytimes.com/2015/07/18/us/chattanoogaNAgunmansNApastNAscouredNAforNAextremistNAties.html; http://www.wsj.com/articles/chattanoogaNAshootingNAhighlightsNAonlineNAgunNAsalesNA1437435518http://www.nytimes.com/2015/07/19/us/chattanoogaNAattacksNAclaimNAaNA5thNAmilitaryNAserviceNAmembersNAlife.html; http://www.cnn.com/2015/07/17/us/tennesseeNAnavalNAreserveNAshooting/; https://twitter.com/markfollman/status/622105627473477632; http://www.nytimes.com/2015/07/21/us/chattanoogaNAgunmanNAwroteNAofNAsuicideNAandNAmartyrdomNAofficialNAsays.html,"Kuwaiti-born Mohammod Youssuf Abdulazeez, 24, a naturalized US citizen, opened fire at a Naval reserve center, and then drove to a military recruitment office where he shot and killed four Marines and a Navy service member, and wounded a police officer and another military service member. He was then fatally shot in an exchange of gunfire with law enforcement officers responding to the attack.",7,Mass,"AKNA47, ARNA15, and 30NAround magazines; 9mm handgun","rifle & semiautomatic handgun
",Yes,"On the internet, via Armslist.com",2015
1,FALSE,FALSE,Hate Crime,FALSE,South California,21,Charleston Church Shooting,17-Jun-15,9,Male,1,32.788387,Religious,Charleston,-79.933143,NA,NA,TRUE,Unclear,White,http://www.motherjones.com/politics/2015/06/dylann-roofs-attorney; http://www.newsweek.com/report-nine-shot-charleston-south-carolina-church-shooting-344235; http://www.cnn.com/2015/06/19/us/charleston-church-shooting-suspect/; http://www.motherjones.com/politics/2015/06/9-people-dead-mass-shooting-south-carolina-church; http://www.nbcnews.com/storyline/charleston-church-shooting/fbi-says-dyann-roof-should-not-have-been-sold-gun-n390056,http://www.motherjones.com/politics/2015/06/dylannNAroofsNAattorney; http://www.newsweek.com/reportNAnineNAshotNAcharlestonNAsouthNAcarolinaNAchurchNAshootingNA344235; http://www.cnn.com/2015/06/19/us/charlestonNAchurchNAshootingNAsuspect/; http://www.motherjones.com/politics/2015/06/9NApeopleNAdeadNAmassNAshootingNAsouthNAcarolinaNAchurch; http://www.nbcnews.com/storyline/charlestonNAchurchNAshooting/fbiNAsaysNAdyannNAroofNAshouldNAnotNAhaveNAbeenNAsoldNAgunNAn390056,"Dylann Storm Roof, 21, shot and killed 9 people after opening fire at the Emanuel AME Church in Charleston, South Carolina. According to a roommate, he had allegedly been “planning something like that for six months.""",10,Mass,".45NAcaliber Glock (model 41, with 13NAround capacity magazine)",Handgun,Yes,"Shooter's Choice gun store in West Columbia, South Carolina",2015
1,FALSE,Rifle,Psychic,FALSE,Washington,20,Cascade Mall shooting,23-Sep-16,5,Male,0,48.461367,Other,Burlington,-122.337918,"According to the Cetin's stepfather he had ""mental health issues""; court records showed that he suffered from anxiety and depression. ",http://www.nbcnews.com/news/usNAnews/arcanNAcetinNAaccusedNAcascadeNAmallNAshooterNAchargedNAfiveNAcountsNAmurderNAn654586,FALSE,Yes,NA,http://www.nytimes.com/2016/09/25/us/mall-shooting-washington-state.html; https://www.seattletimes.com/seattle-news/crime/accused-cascade-mall-shooter-dies-in-snohomish-county-jail/,http://www.nytimes.com/2016/09/25/us/mallNAshootingNAwashingtonNAstate.html; https://www.seattletimes.com/seattleNAnews/crime/accusedNAcascadeNAmallNAshooterNAdiesNAinNAsnohomishNAcountyNAjail/,"Arcan Cetin, 20, killed a teen girl and three women in the cosmetics section of a Macy’s department store at the Cascade Mall. A man was critically wounded in the shooting and taken to Harborview Medical Center in Seattle, where he died. Cetin was apprehended by police a few hours after the shooting while driving a car near his residence. ",5,Mass,Ruger .22NAcaliber,Rifle,TBD,NA,2016
1,FALSE,Rifle,Hate Crime,FALSE,Louisiana,29,Baton Rouge police shooting,17-Jul-16,3,Male,3,30.433601,Other,Baton Rouge,-91.081403,Unclear,NA,TRUE,Yes,Black,http://time.com/4411027/baton-rouge-shooter-gavin-long/ ; http://www.nytimes.com/2016/07/18/us/baton-rouge-shooting.html; http://www.kansascity.com/news/local/article90266242.html; http://www.nola.com/crime/index.ssf/2016/07/gavin_long_guns_baton_rouge_po.html; http://www.motherjones.com/politics/2016/07/copycat-mass-shooters-rising-baton-rouge-munich,http://time.com/4411027/batonNArougeNAshooterNAgavinNAlong/ ; http://www.nytimes.com/2016/07/18/us/batonNArougeNAshooting.html; http://www.kansascity.com/news/local/article90266242.html; http://www.nola.com/crime/index.ssf/2016/07/gavin_long_guns_baton_rouge_po.html; http://www.motherjones.com/politics/2016/07/copycatNAmassNAshootersNArisingNAbatonNArougeNAmunich ; https://www.nytimes.com/2017/06/30/us/gavinNAlongNAsuicideNAnoteNAbatonNArouge.html,"Gavin Long, 29, a former Marine who served in Iraq, killed three police offers responding to a 911 call, and wounded three others. He was killed in a shoot-out with other officers responding to the scene. Prior to the attack, Long posted prolifically on social media, where he expressed admiration for the cop killer in Dallas 10 days prior.",6,Spree,"IWI Tavor SAR 5.56 caliber rifle, Springfield XD 9, 9mm",semiautomatic rifle & semiautomatic handgun,TBD,NA,2016
1,FALSE,Rifle,Psychic,FALSE,Kansas,38,Excel Industries mass shooting,25-Feb-16,3,Male,14,38.135992,Workplace,Hesston,-97.425145,Unclear,NA,TRUE,Unclear,Black,http://www.nytimes.com/2016/02/26/us/shooting-at-plant-hesston-kansas.html; https://www.washingtonpost.com/news/morning-mix/wp/2016/02/26/alcoholic-violent-depressed-portrait-of-kansas-shooter-emerges/; https://www.washingtonpost.com/news/post-nation/wp/2016/02/26/kansas-gunman-served-protection-from-abuse-order-shortly-before-shootings-sheriff-says/; http://heavy.com/news/2016/02/cedric-ford-hesston-kansas-shooting-shooter-facebook-video-firing-rifle-gun-field-ak47-ak-47-long-gun-photos-watch-youtube/; http://fox4kc.com/2016/02/26/kansas-woman-charged-with-providing-guns-to-hesston-shooter/,http://www.nytimes.com/2016/02/26/us/shootingNAatNAplantNAhesstonNAkansas.html; https://www.washingtonpost.com/news/morningNAmix/wp/2016/02/26/alcoholicNAviolentNAdepressedNAportraitNAofNAkansasNAshooterNAemerges/; https://www.washingtonpost.com/news/postNAnation/wp/2016/02/26/kansasNAgunmanNAservedNAprotectionNAfromNAabuseNAorderNAshortlyNAbeforeNAshootingsNAsheriffNAsays/; http://heavy.com/news/2016/02/cedricNAfordNAhesstonNAkansasNAshootingNAshooterNAfacebookNAvideoNAfiringNArifleNAgunNAfieldNAak47NAakNA47NAlongNAgunNAphotosNAwatchNAyoutube/; http://fox4kc.com/2016/02/26/kansasNAwomanNAchargedNAwithNAprovidingNAgunsNAtoNAhesstonNAshooter/,"Cedric L. Ford, who worked as a painter at a manufacturing company, shot victims from his car and at his workplace before being killed by police at the scene. Shortly before the rampage he had been served with a restraining order.",17,Mass,"Zastava Serbia AKNA47NAstyle rifle, Glock Model 22 .40NAcaliber handgun; highNAcapacity magazines (30 rounds)",semiautomatic rifle & semiautomatic handgun,Yes,NA,2016
1,FALSE,FALSE,Psychic,FALSE,Michigan,45,Kalamazoo shooting spree,20-Feb-16,6,Male,2,42.236689,Other,Kalamazoo County,-85.674795,Unclear,NA,TRUE,Unclear,White,http://www.nytimes.com/2016/02/22/us/kalamazoo-michigan-random-shootings.html; http://www.mlive.com/news/kalamazoo/index.ssf/2016/02/4_things_we_know_about_kalamaz.html; http://www.mlive.com/news/kalamazoo/index.ssf/2016/02/prosecutor_mass_shooting_suspe.html#incart_river_index,http://www.nytimes.com/2016/02/22/us/kalamazooNAmichiganNArandomNAshootings.html; http://www.mlive.com/news/kalamazoo/index.ssf/2016/02/4_things_we_know_about_kalamaz.html; http://www.mlive.com/news/kalamazoo/index.ssf/2016/02/prosecutor_mass_shooting_suspe.html#incart_river_index,"Jason B. Dalton, a driver for Uber, apparently selected his victims randomly as he went on a rampage over several hours in three different locations, including five people he shot in the parking lot of a Cracker Barrel restaurant. He was ""arrested without incident"" at a downtown Kalamazoo bar about six hours after the rampage began.",8,Mass,9 mm handgun (ammo used unclear),semiautomatic handgun,Yes,NA,2016
1,FALSE,FALSE,Psychic,FALSE,Washington,15,Marysville-Pilchuck High School shooting,24-Oct-14,5,Male,1,48.050824,School,Marysville,-122.176918,"Fryberg was wellNAliked and allegedly happy, but was also upset about a girl and had posted emotional social media messages. No definitive signs of mental health problems.",http://www.newyorker.com/science/mariaNAkonnikova/almostNAlinkNAmentalNAhealthNAgunNAviolence,TRUE,Unclear,Native American,http://www.seattletimes.com/seattle-news/fourth-marysville-shooting-victim-dies-as-another-is-laid-to-rest/ http://www.mercurynews.com/crime-courts/ci_26814211/jaylen-fryberg-included-tributes-washington-school-shooting-victims,http://www.seattletimes.com/seattleNAnews/fourthNAmarysvilleNAshootingNAvictimNAdiesNAasNAanotherNAisNAlaidNAtoNArest/ http://www.mercurynews.com/crimeNAcourts/ci_26814211/jaylenNAfrybergNAincludedNAtributesNAwashingtonNAschoolNAshootingNAvictims,"Jaylen Fryberg, 15, using a .40-caliber Berretta, shot five 
students at Marysville High School, including two of his cousins and three friends, killing all but one. Fryberg arranged to meet them for lunch in the school cafeteria by text. Fryberg was reportedly well-liked at the school and there was not believed to be any ill-will between him and his victims. He committed suicide at the scene.",6,Mass,Beretta .40NAcaliber handgun,Handgun,No,Gun was his father's.,2014
1,FALSE,FALSE,Psychic,FALSE,California,22,Isla Vista mass murder,23-May-14,6,Male,13,34.436283,School,Santa Barbara,-119.8714406,"Rodger was never hospitalized due to mental illness, but had a long history of mental health issues dating back to his childhood, and received treatment from multiple counselors leading up to his rampage. According to The Independent, Rodger had considered suicide but had no history of violence. Just before his rampage, he sent a 137NApage manifesto to multiple people.",NA,TRUE,Yes,White,http://www.sbsheriff.us/documents/ISLAVISTAINVESTIGATIVESUMMARY.pdf Also: http://www.cnn.com/2014/05/24/us/santa-barbara-isla-vista-shooting-profile/ and http://www.cnn.com/2014/05/24/justice/california-shooting-deaths/index.html and http://www.independent.com/news/2015/feb/20/elliot-rodger-report-details-long-struggle-mental-/ and http://www.cbsnews.com/videos/how-was-elliot-rodger-able-to-purchase-weapons/ and http://www.dailymail.co.uk/news/article-2638922/Santa-Barbara-rampage-killer-bought-three-handguns-legally-gun-shop.html,http://www.sbsheriff.us/documents/ISLAVISTAINVESTIGATIVESUMMARY.pdf Also: http://www.cnn.com/2014/05/24/us/santaNAbarbaraNAislaNAvistaNAshootingNAprofile/ and http://www.cnn.com/2014/05/24/justice/californiaNAshootingNAdeaths/index.html and http://www.independent.com/news/2015/feb/20/elliotNArodgerNAreportNAdetailsNAlongNAstruggleNAmentalNA/ and http://www.cbsnews.com/videos/howNAwasNAelliotNArodgerNAableNAtoNApurchaseNAweapons/ and http://www.dailymail.co.uk/news/articleNA2638922/SantaNABarbaraNArampageNAkillerNAboughtNAthreeNAhandgunsNAlegallyNAgunNAshop.html,"Elliot Rodger, 22, shot three people to death in the college town of Isla Vista near the University of California, Santa Barbara. He also shot others as he drove around town, and injured others by striking them with is vehicle. He committed suicide by shooting himself in his car as police closed in. Prior to the rampage, Rodger stabbed three people to death at his apartment.",19,Mass,"Two Sig Sauer P226 semiautomatic pistols and Glock 34 pistol, and hundreds of rounds of ammo. A 6NA inchand 8NAinch “SRK” and “Boar Hunter” hunting knives. ",semiautomatic handgun & knife,Yes,NA,2014
